,created_at,updated_at,clickability_test_id,excerpt,headline,lede,slug,eyecatcher_id,impressions,clicks,significance,first_place,winner,share_text,square,test_week,headline_tokens,entities,entities_array,entities_trend
464,2015-02-11 14:42:47.238,2016-04-02 16:32:14.396,54db6a6338666500280c0000,"""OK, Sally, I like fried chicken, but I also like bikram yoga.""",wondering feels famous black person white hot hollywood watch,"<p>Satire does a good job of showing just how weird it gets for people of color talking about their art.  Caitlin Fitzgerals (star of SHOWTIME's Masters Of Sex) and Nana Mensah (star of An African City webseries) have made this satire to show just that. </p><p>Laugh and cringe and maybe catch that contagious feeling of ... what is it? Ahhhh, empathy. </p>",this-scene-brilliantly-skewers-how-it-is-to-be-a-famous-black-actress-in-hollywood-lw2-5b,54d98c29393838000c4c0000,2455,26,47,False,False,"It's a fake interview, but it gets *so* real. 

Featuring SHOWTIME's Masters of Sex star, Caitlin Fitzgerald and An African City webseries star Nana Mensah. ",,201506,wondering feels famous black person white hot hollywood watch,[wondering],"[""wondering""]",0
465,2015-02-25 15:52:14.151,2016-04-02 16:24:42.691,54edeebf306531000ce80000,Things that matter. Pass 'em on.,say sean penn ok listen guy talk race ,<p>There's a big lie about racism that not everyone realizes. </p>,say-what-you-will-about-sean-penn-ok-now-listen-to-this-guy-talk-about-race-am2-5e,54ecbc5a636165000c470000,3697,21,61,False,False,,,201508,say sean penn ok listen guy talk race ,[race],"[""race""]",0
466,2015-02-12 14:46:03.214,2016-04-02 16:32:14.653,54dcbcab316134001a000000,They're as sick of this nonsense as you are. But they made a video about it.,high school journalists fox news dish can t take,"<p>Did you know there's a multi-point code of ethics in journalism?</p><p>FOX News doesn't either, according to these high school kids' analysis.</p>",high-school-journalists-to-fox-news-dont-dish-it-if-you-cant-take-it-ah2-6a,54da582c3433340028370000,2290,37,5,False,False,This is a fantastic class assignment.,,201506,high school journalists fox news dish can t take,[dish],"[""dish""]",0
467,2015-02-12 14:52:21.962,2016-04-02 16:32:14.656,54dcbcab316134001a000000,They're as sick of this nonsense as you are. But they made a video about it.,bunch teenagers owned big lying cable news network hell yes ,"<p>Did you know there's a multi-point code of ethics in journalism?</p><p>FOX News doesn't either, according to these high school kids' analysis.</p>",a-bunch-of-teenagers-just-owned-a-big-lying-cable-news-network-hell-yes-ah2-6d,54da582c3433340028370000,2375,34,1,False,False,This is a fantastic class assignment.,,201506,bunch teenagers owned big lying cable news network hell yes ,[teenagers],"[""teenagers""]",0
468,2015-02-12 17:20:02.164,2016-04-02 16:32:14.702,54dc2baa386665001a100100,,teens understand comments really say friends,"<p><span class=""s1"">When teens talk with their friends, sometimes a comment meant to be an compliment only reminds someone they're somehow different.</span><span></span></p>",teens-dont-understand-what-these-comments-really-say-to-their-friends-rb2-1a,54dc2a26336664000c2d0000,1505,15,8,False,False,,,201506,teens understand comments really say friends,"[teens, comments]","[""teens"",""comments""]",39.5
469,2015-02-12 19:27:01.816,2016-04-02 16:32:14.759,54dcf1fe313836001a010000,,charity put face poster told london secret would handled it ,"<p style=""margin-left: 20px;"">I know she takes it seriously, otherwise she wouldn't have devoted her life to it.</p>",a-charity-put-her-face-on-a-poster-and-told-all-of-london-her-secret-how-would-you-have-handled-it-pg2-4b,54b84d9a3566360016150000,1538,19,43,False,False,"She was doing her show and an audience members said to her ""the cancer makes me want to live but the depression makes me want to die"". Heavy.",,201506,charity put face poster told london secret would handled it ,"[charity, poster]","[""charity"",""poster""]",49.5
470,2015-02-13 00:43:51.068,2016-04-02 16:24:39.725,54dd48c7336332001a790000,,charity put face poster told london secret would handled it ,"<p style=""margin-left: 20px;"">I know she takes it seriously, otherwise she wouldn't have devoted her life to it.</p>",a-charity-put-her-face-on-a-poster-and-told-all-of-london-her-secret-how-would-you-have-handled-it-pg2-7a,54b84d9a3566360016150000,1585,16,21,False,False,Kudos for not caving into shame!,,201506,charity put face poster told london secret would handled it ,"[charity, poster]","[""charity"",""poster""]",49.5
471,2015-02-13 01:38:00.338,2016-04-02 16:24:39.844,54dd4d89336332000c840000,I went from bummed to beaming in less than three minutes.,deaf woman went starbucks got lot tasty frappuccino ,<p>I went from bummed to beaming in less than three minutes.<span></span></p>,when-this-deaf-woman-went-to-starbucks-she-got-a-lot-more-than-a-tasty-frappuccino-ma3-3c,54dd2c1a386262001a590000,1565,41,100,True,True,"Although, I'm sure the Frappuccino was a treat.",,201506,deaf woman went starbucks got lot tasty frappuccino ,"[woman, starbucks]","[""woman"",""starbucks""]",61.5
472,2015-02-13 02:34:39.524,2016-04-02 16:32:15.213,54dd19813862620028170000,Have a heart?,asks wants valentine s day gets breathless like think though ,<p>The transplant list is high but doners are low.</p>,she-asks-for-what-she-wants-for-valentines-day-and-gets-breathless-not-like-you-think-though-mo2-2b-2,54dbe1e0366238000c5b0100,1466,18,49,False,True,"Yes, this has a twist.",,201506,asks wants valentine s day gets breathless like think though ,"[asks, day]","[""asks"",""day""]",28
473,2015-02-13 02:34:51.795,2016-04-02 16:32:14.932,54dd19813862620028170000,Have a heart?,asks wants valentine s day gets breathless like think though ,<p>The transplant list is high but doners are low.</p>,she-asks-for-what-she-wants-for-valentines-day-and-gets-breathless-not-like-you-think-though-mo2-2c,54dbe1e0366238000c5b0100,1537,21,71,False,False,This will only take you 30 seconds,,201506,asks wants valentine s day gets breathless like think though ,"[asks, day]","[""asks"",""day""]",28
474,2015-02-13 02:54:43.362,2016-04-02 16:32:14.884,54dd4d89336332000c840000,I went from bummed to beaming in less than three minutes.,deaf woman went starbucks got lot tasty frappuccino ,<p>I went from bummed to beaming in less than three minutes.<span></span></p>,when-this-deaf-woman-went-to-starbucks-she-got-a-lot-more-than-a-tasty-frappuccino-ma3-3d,54dd2c1a386262001a590000,1516,14,0,False,False,She says something at 0:30 that just broke my heart. But it's all smiles from there.,,201506,deaf woman went starbucks got lot tasty frappuccino ,"[woman, starbucks]","[""woman"",""starbucks""]",61.5
475,2015-02-13 03:01:22.355,2016-04-02 16:32:14.892,54dd4d89336332000c840000,I went from bummed to beaming in less than three minutes.,deaf woman went starbucks got lot tasty frappuccino ,<p>I went from bummed to beaming in less than three minutes.<span></span></p>,when-this-deaf-woman-went-to-starbucks-she-got-a-lot-more-than-a-tasty-frappuccino-ma3-3g,54dd2c1a386262001a590000,1526,24,4,False,False,"I was like, ""Awwww, nooo"" for the first 30 seconds. But then I was like, ""Oh. OK, that's great.""",,201506,deaf woman went starbucks got lot tasty frappuccino ,"[woman, starbucks]","[""woman"",""starbucks""]",61.5
476,2015-02-13 15:32:42.024,2016-04-02 16:24:39.903,54de16f8343832000c210000,,hilarious skit race snl last season shown every year ,<p>I'm living for this hilarious take on what we choose to celebrate on the shortest month of the year.</p>,this-hilarious-skit-about-race-from-snl-last-season-should-be-shown-every-year-jl2-3d,54de18f9633031000c310000,1533,18,11,False,False,,,201506,hilarious skit race snl last season shown every year ,[snl],"[""snl""]",0
477,2015-02-13 16:36:37.445,2016-04-02 16:24:40.007,54de27d8633031000c470000,Heartbreaking.,taught rd grade got married one interviews her sad ,<p>Heartbreaking.</p>,she-taught-them-both-in-3rd-grade-after-they-got-married-one-of-them-interviews-her-its-so-sad-em2-6b,54de1a78343832000c330000,1555,46,100,True,False,"It's an adorable interview, but knowing what happened just a few months later makes me sick to my stomach.",,201506,taught rd grade got married one interviews her sad ,[],"[""""]",0
478,2015-02-13 18:32:30.117,2016-04-02 16:32:15.015,54de42f23364640028020000,Stories and voices that matter. Share them. , killed hundreds missing made slaves stay quiet,<p> Our silence could be deadly.  <span></span></p>,2000-were-killed-hundreds-are-missing-and-some-were-made-slaves-but-we-stay-quiet-cd2-3b,54dcf88d3830360028010000,1507,5,0,False,False,,,201506, killed hundreds missing made slaves stay quiet,[slaves],"[""slaves""]",0
479,2015-02-13 20:19:57.492,2016-04-02 16:32:15.030,54de5c6d383565000c540000,Things that matter. Pass 'em on., minute video kid know may depressed,"<p>Three weeks ago, I lost someone close to me. I don't want anyone else to have to go through the same thing.</p>",a-1-minute-video-for-any-kid-you-know-who-may-be-depressed-ec2-9a,54d57282323834001a080000,1490,12,22,False,False,Don't lose hope in the first 30 seconds. It gets better.,,201506, minute video kid know may depressed,"[kid, know]","[""kid"",""know""]",72.5
480,2015-02-13 20:20:16.985,2016-04-02 16:32:15.034,54de5c6d383565000c540000,This is so necessary. , minute video kid know may depressed,"<p>Three weeks ago, I lost someone close to me. I don't want anyone else to have to go through the same thing.</p>",a-1-minute-video-for-any-kid-you-know-who-may-be-depressed-ec2-9b,54d57282323834001a080000,1585,9,4,False,False,Don't lose hope in the first 30 seconds. It gets better.,,201506, minute video kid know may depressed,"[kid, know]","[""kid"",""know""]",72.5
481,2015-02-13 20:20:39.537,2016-04-02 16:32:15.037,54de5c6d383565000c540000,Please take a minute out of your day to watch this., minute video kid know may depressed,"<p>Three weeks ago, I lost someone close to me. I don't want anyone else to have to go through the same thing.</p>",a-1-minute-video-for-any-kid-you-know-who-may-be-depressed-ec2-9c,54d57282323834001a080000,1525,10,9,False,False,Don't lose hope in the first 30 seconds. It gets better.,,201506, minute video kid know may depressed,"[kid, know]","[""kid"",""know""]",72.5
482,2015-02-13 20:22:21.780,2016-04-02 16:32:15.040,54de5c6d383565000c540000,There are nine *hugely* important points at the end., minute video kid know may depressed,"<p>Three weeks ago, I lost someone close to me. I don't want anyone else to have to go through the same thing.</p>",a-1-minute-video-for-any-kid-you-know-who-may-be-depressed-ec2-9d,54d57282323834001a080000,1520,19,100,True,False,Don't lose hope in the first 30 seconds. It gets better.,,201506, minute video kid know may depressed,"[kid, know]","[""kid"",""know""]",72.5
483,2015-03-12 01:37:13.395,2016-04-02 16:24:47.606,5500ed236238300024290000,He didn't want just any arm.,kids must feel like they re superheroes and really are ,<p>He didn't want just <em>any</em> arm.</p>,these-kids-must-feel-like-theyre-superheroes-and-really-they-are-bw2-4f,54fdd0976163310018150000,2333,16,100,True,False,,,201510,kids must feel like they re superheroes and really are ,"[kids, they]","[""kids"",""they""]",60
484,2015-02-14 05:00:09.210,2016-04-02 16:32:15.272,54ded609336464000ca30000,,put inmates room nothing camera asked talk crimes ,"<p>They'll never see the outside of their prison again, but that doesn't mean they can't make an impact.</p>",he-put-inmates-in-a-room-with-nothing-but-a-camera-and-asked-them-to-talk-about-their-crimes-pg2-2h,54ded5c5336464000ca20000,1576,29,60,False,False,,,201506,put inmates room nothing camera asked talk crimes ,[camera],"[""camera""]",0
485,2015-02-14 17:25:39.467,2016-04-02 16:32:15.357,54df84d93364640028b80000,"They may be called ""microaggressions,"" but there's nothing small about the effect they have.",it s meant compliment really says is you fit in ,"<p><span class=""s1"">When teens talk, something meant to be a compliment can painfully remind someone else that they're different.<span></span></span><span></span></p>",it-s-meant-as-a-compliment-but-what-it-really-says-is-you-dont-fit-in-rb2-5d,54dc2a2a336664001a2c0000,1549,23,93,False,False,"Gee, thanks. There goes my day.",,201506,it s meant compliment really says is you fit in ,"[compliment, you]","[""compliment"",""you""]",45
486,2015-02-15 00:08:56.156,2016-04-02 16:32:15.450,54dfe3953063630028000000,An incredible story of second chances. ,dog verge death meets prisoner hope,<p>Wow. Saving these dogs' lives saves these mens' lives. </p>,a-dog-on-the-verge-of-death-meets-a-prisoner-with-no-hope-lw2-11b,54de5e5a33646400284d0000,1504,28,75,False,False,"They rehabilitate each other. I, on the other hand, need to rehabilitate this box of kleenex I just destroyed. ",,201507,dog verge death meets prisoner hope,[death],"[""death""]",0
487,2015-02-15 22:11:30.587,2016-04-02 16:32:15.390,54e1197c3034610028070000,This is both funny and ... maddening.,people work mcdonald s aren t lovin it asked company questions ,<p>McDonald's launched a huge campaign after the Super Bowl where customers would be asked to give hugs to each other and etc. to #PayItWithLove. Some of its workers asked on Facebook about a bit of love for themselves. Here's how that played out. </p>,people-who-work-for-mcdonald-s-aren-t-lovin-it-so-they-asked-the-company-some-questions-bw2-2c,54e112ab3961660028010000,1534,7,11,False,False,,,201507,people work mcdonald s aren t lovin it asked company questions ,"[people, it]","[""people"",""it""]",64.5
488,2015-02-16 17:06:52.846,2016-04-02 16:32:15.613,54e222f130346100284f0000,, men watch something horrifying that s done girls here s reacted ,<p>Female genital mutilation is a human rights violation that occurs too often. Here's how five men reacted to watching a documentary about FGM. </p>,5-men-watch-something-horrifying-thats-being-done-to-girls-heres-how-they-reacted-law1-3c,54e22337303461001a530000,1595,38,4,False,False,,,201507, men watch something horrifying that s done girls here s reacted ,[men],"[""men""]",0
489,2015-02-16 17:08:08.714,2016-04-02 16:32:15.665,54e222f130346100284f0000,, men watch something horrifying that s done girls here s reacted ,<p>Female genital mutilation is a human rights violation that occurs too often. Here's how five men reacted to watching a documentary about FGM. </p>,5-men-watch-something-horrifying-thats-being-done-to-girls-heres-how-they-reacted-law1-3f,54e22339303461001a550000,1559,44,26,False,False,,,201507, men watch something horrifying that s done girls here s reacted ,[men],"[""men""]",0
490,2015-02-16 22:05:03.042,2016-04-02 16:24:40.378,54e269896630380028270000,They look pretty scared.,remember ruined summer camp play wednesday still always wanted do ,<p>The Addams Family taught generations how to laugh in the face of monsters and goblins. Now Wednesday Addams is all grown up. And she's taking on the scary stuff in real life. In style.</p>,remember-when-she-ruined-the-summer-camp-play-wednesday-still-does-what-youve-always-wanted-to-do-ah2-3b,54e245ba396166000c850000,1592,13,37,False,False,,,201507,remember ruined summer camp play wednesday still always wanted do ,[],"[""""]",0
491,2015-02-18 19:48:15.698,2016-04-02 16:24:40.985,54e4ec7f303238001a950000,,fox news finally went walmart shady practices psych ,<p>This FOX news mashup sheds a not so flattering light on how Walmart makes it's millions. </p>,fox-news-finally-went-off-on-walmart-for-their-shady-practices-psych-fr2-4a,54e3863a633039000c450000,2044,31,100,True,False,,,201507,fox news finally went walmart shady practices psych ,[news],"[""news""]",0
492,2015-02-18 20:34:23.745,2016-04-02 16:32:16.218,54e4f7093032380028b90000,"Fire up the Bat Signal, because this problem is STILL a thing!",popular tv show s one first brilliantly call unfair pay women ,"<p>They joined forces against that villainous pay inequality. Dang, the Department of Labor was on point in using popular media to get their message across. </p>",a-popular-tv-show-from-the-70s-was-one-of-the-first-to-brilliantly-call-out-unfair-pay-for-women-aa2-2a,54e49229373139001a3b0000,1995,13,34,False,False,Can you imagine what trying to spread this message back then must have been like?,,201507,popular tv show s one first brilliantly call unfair pay women ,"[show, one]","[""show"",""one""]",66.5
493,2015-02-18 20:56:42.422,2016-04-02 16:24:40.854,54e4fc67373139000cdf0000,"If anyone is really against abortions, here's how you could prevent about 26 MILLION of them in just one year. ",smartest money move could make dumb we re not ,"<p>For every $1 spent on this ONE thing, you can save $4 in all kinds of other spending. </p>",here-is-the-smartest-money-move-we-could-make-how-dumb-is-it-that-were-not-aa2-3a,54e49862303238001a250000,2036,12,18,False,False,Can you think of one good reason not to do this?,,201507,smartest money move could make dumb we re not ,"[move, we]","[""move"",""we""]",60.5
494,2015-02-19 14:27:51.982,2016-04-02 16:32:16.592,54e5ef5b623362001a550000,I love it when funny people give you laughter *that matters*.,rudely asked fancy salt wanted say back hilarious international truth ,<p>I love it when jokesters give you a laugh that matters.</p>,she-rudely-asked-him-for-fancy-salt-what-he-wanted-to-say-back-is-hilarious-international-truth-jl2-4b,54e58a09623362000c660000,1986,54,4,False,False,"A snooty question like this could be harmless, but what he answers puts her world—and mine—into perspective.",,201507,rudely asked fancy salt wanted say back hilarious international truth ,[salt],"[""salt""]",0
495,2015-02-19 14:35:10.514,2016-04-02 16:32:16.612,54e5ef5b623362001a550000,I love it when funny people give you laughter *that matters*.,comedian makes hilariously true point comfortable first world countries ,<p>I love it when jokesters give you a laugh that matters.</p>,this-comedian-makes-a-hilariously-true-point-about-how-comfortable-we-are-in-first-world-countries-jl2-4d,54e58a09623362000c660000,2062,57,5,False,False,"A snooty lady asked this waiter for fancy salt, and his response is hilariously, internationally true.",,201507,comedian makes hilariously true point comfortable first world countries ,[comedian],"[""comedian""]",0
496,2015-02-19 14:53:07.562,2016-04-02 16:32:16.617,54e5f554343139001a8b0000,"Fire up the Bat Signal, because this problem is STILL a thing!",popular tv show s one first brilliantly call unfair pay women ,"<p>They joined forces against that villainous pay inequality. Dang, the Department of Labor was on point in using popular media to get their message across. </p>",a-popular-tv-show-from-the-70s-was-one-of-the-first-to-brilliantly-call-out-unfair-pay-for-women-aa2-4a,54e4f6f2373139000cb40000,2027,14,6,False,False,Can you even imagine what trying to spread this message back then must have been like?,,201507,popular tv show s one first brilliantly call unfair pay women ,"[show, one]","[""show"",""one""]",66
497,2015-02-19 15:03:34.627,2016-04-02 16:32:16.648,54e5fb3a623362001a710000,A bunch of sports fans were the absolute worst. Then they got told what's up., we re racist we re racist that s way like it chanted chelsea like it ,"<p>Here's what ""we don't tolerate racism"" sounds like. High five to a large sports club for the unequivocal NOPE. </p>",were-racist-were-racist-and-thats-the-way-we-like-it-they-chanted-chelsea-didnt-like-it-law1-5b,54e5fa1062336200286c0000,2069,44,61,False,False,Chelsea to the fans: Oh hell no. But with nicer language. ,,201507, we re racist we re racist that s way like it chanted chelsea like it ,"[we, we, that, it]","[""we"",""we"",""that"",""it""]",51
498,2015-02-19 20:55:37.267,2016-04-02 16:32:16.862,54e64dc9623534001a530000,Who knew a bucket of water could be so hard? They do.,look hands see struggles literally ,<p>Who knew a bucket of water could be so hard? They do.</p>,if-you-look-at-her-hands-youll-see-her-struggles-literally-ag2-3a,54e62c7e316461000c060000,2044,33,49,False,False,She and her daughter almost died just from pulling a bucket out of a well. What?!,,201507,look hands see struggles literally ,[hands],"[""hands""]",0
499,2015-02-19 22:42:56.536,2016-04-02 16:24:41.180,54e666f0623534001a810000,"The ""Celibacy Challenge"" is so not what you would expect.",thought alan cumming lost mind watched video wrong ,"<p>The ""Celibacy Challenge"" is <em>so</em> not what you would expect.</p>",i-thought-alan-cumming-had-lost-his-mind-then-i-watched-the-video-and-was-so-wrong-jt2-4a,54e65ed864363500287b0000,2026,25,100,True,False,"The FDA thinks gay men shouldn’t have sex for a year. Yes, seriously. #celibacychallenge
",,201507,thought alan cumming lost mind watched video wrong ,[cumming],"[""cumming""]",0
500,2015-02-19 23:01:16.640,2016-04-02 16:33:36.609,54e66b08643635001a590000,2 guys want us to start seeing each other differently., trans men prove important point simple photo shoot ,"<p>2 guys want us to start seeing each other differently. This post shows partial nudity through an art project. If you don't like seeing that, don't scroll down. </p>",2-trans-men-prove-an-important-point-with-a-simple-photo-shoot-mo2-6b-2,54e65d8d623534001a710000,2143,99,100,True,True,He photographed his body after his transition to challenge how we define sexy.,,201507, trans men prove important point simple photo shoot ,[men],"[""men""]",0
501,2015-02-20 20:15:46.275,2016-04-02 16:24:41.986,54e7933b313135001a3a0000,Sexual assault and violence impact more people than you know.  , big reason nothing say women stop sexual assault ,<p>Sexual assault and violence impact more people than you know.  </p>,the-1-big-reason-that-nothing-we-say-to-women-can-stop-sexual-assault-am2-6c,54e63d69623534001a1a0000,3475,26,37,False,False,,,201507, big reason nothing say women stop sexual assault ,"[nothing, women]","[""nothing"",""women""]",51
502,2015-02-20 07:40:07.279,2016-04-02 16:32:17.078,54e6e4d7396534001c330000,I welled up with tears when I started reading these.  , love letters survivors sexual violence one dad made cry ,"<p>Dear You, </p><p>If you or someone you know is a survivor of sexual violence, know that it was not your fault and you are loved. </p><p>Love, Me</p><p><strong>TRIGGER WARNING:</strong> There are no descriptions of sexual violence in the following letters, but they certainly allude to traumas and may be triggering. </p>",8-love-letters-to-survivors-of-sexual-violence-the-one-from-the-dad-made-me-cry-ak2-3a-2,54e6bd8c396534002c260000,2473,23,100,True,True,What a powerful way to heal!,,201507, love letters survivors sexual violence one dad made cry ,[dad],"[""dad""]",0
503,2015-02-20 13:45:56.453,2016-04-02 16:32:17.100,54e736363635310028570000,"I'm pretty sure no one will be performing this number during the Oscars, but someone should.",oscars singing song decades singing loud ,"<p style=""margin-left: 20px;"">I'm pretty sure no one will be performing this number during the Oscars, but someone should.<span></span></p>",the-oscars-have-been-singing-this-song-to-themselves-for-decades-shes-singing-it-out-loud-jl2-1a,54e73a4c363531000c4f0000,2497,28,16,False,False,,,201507,oscars singing song decades singing loud ,[decades],"[""decades""]",0
504,2015-02-20 15:09:52.271,2016-04-02 16:32:17.167,54e74e28396534001c650000,3 quotes that hit home. ,kurt cobain said pretty insightful things short life them ,<p>Kurt Cobain said some pretty insightful and progressive things. </p>,kurt-cobain-said-some-pretty-insightful-things-during-his-short-life-here-are-a-few-of-them-law1-5c,54e70aaa396534002c390000,2526,56,22,False,False,"The grunge singer had a few things to say about rape, bigotry, racism, and feminism.",,201507,kurt cobain said pretty insightful things short life them ,[cobain],"[""cobain""]",0
505,2015-02-20 19:47:56.162,2016-04-02 16:32:17.380,54e78f6c646238000c0e0000,"This Taylor Swift parody on the sad state of the 2015 Oscars is funny and spot on in that ""I wish this wasn't so truthful but damnit it's good"". ",first found singing along realized messed lyrics,"<p>This Taylor Swift parody on the sad state of the 2015 Oscars is funny and spot on in that ""I wish this wasn't so truthful but damnit it's good"". </p>",at-first-i-found-myself-singing-along-then-i-realized-just-how-messed-up-the-lyrics-were-fr2-4a,54e76334363531000c730000,3536,96,100,True,False,This song manages to get right what the Oscars keep getting so wrong. ,,201507,first found singing along realized messed lyrics,[],"[""""]",0
506,2015-02-25 18:45:17.482,2016-04-02 16:24:43.134,54ee174a3065310019600100,Where did all the seeds go?,forget food groups foods mainly eat that s good thing ,<p>Where did all the seeds go?</p>,forget-food-groups-there-are-only-4-foods-we-mainly-eat-and-thats-not-a-good-thing-mk2-1c,54ee15c83065310026730100,3700,5,26,False,False,,,201508,forget food groups foods mainly eat that s good thing ,"[foods, that]","[""foods"",""that""]",49
507,2015-02-22 20:15:58.601,2016-04-02 16:24:41.596,54ea38636537370026300000,Teens are inventing their own strategies for mastering the interwebs.,teens live social media world grownups know almost nothing about ,"<p><span class=""s1"">Being connected to your friends all day is fun. The trick is to keep the scary under control.</span><span></span></p>",teens-live-in-a-social-media-world-most-grownups-know-almost-nothing-about-rb2-9d,54e80c6c633765001a070000,3596,36,72,False,False,The world of a digital teen.,,201508,teens live social media world grownups know almost nothing about ,"[teens, grownups]","[""teens"",""grownups""]",32
508,2015-02-22 21:50:57.935,2016-04-02 16:24:42.030,54ea4eff65373700195d0000,He was killed 50 years ago this month. What he said shouldn't still be true.,dug malcolm x speech predicted much what s going today creepy ,"<p><span class=""s1"">For all that's changed, somehow this hasn't.</span><span></span></p>",they-dug-up-a-malcolm-x-speech-that-predicted-so-much-of-whats-going-on-today-creepy-rb2-11c,54e74ad7363531000c5e0000,3646,54,97,False,False,He had no idea he was talking about 2015.,,201508,dug malcolm x speech predicted much what s going today creepy ,"[speech, what]","[""speech"",""what""]",45
509,2015-02-23 14:10:48.919,2016-04-02 16:32:17.686,54eb34cc386661000c190000,Time for a bit of history you might not have heard about. , years ago young women working factory never came home changed country ,"<p>I have a hard time watching this and not getting terribly angry. Those 123 young women and 23 men who died in the Triangle Shirtwaist Factory fire on March 25, 1911, deserve to be remembered. But we're watching it happen all over again in developing countries that supply Walmart, Gap, and other marketing and retail giants.</p><p>Sorry/not sorry, I'm mad as hell, and I wish we could live in a world where we didn't have to take this anymore. </p><p><em>Warning: </em>some violent images.</p>",over-100-years-ago-123-young-women-working-in-a-factory-never-came-home-it-changed-our-country-bw2-4a,5332b5f01fae79f09f0009c6,3616,74,100,True,False,,,201508, years ago young women working factory never came home changed country ,[women],"[""women""]",0
510,2015-02-23 14:11:13.833,2016-04-02 16:32:17.698,54eb34cc386661000c190000,There's got to be a way to end this kind of thing., years ago young women working factory never came home changed country ,"<p>I have a hard time watching this and not getting terribly angry. Those 123 young women and 23 men who died in the Triangle Shirtwaist Factory fire on March 25, 1911, deserve to be remembered. But we're watching it happen all over again in developing countries that supply Walmart, Gap, and other marketing and retail giants.</p><p>Sorry/not sorry, I'm mad as hell, and I wish we could live in a world where we didn't have to take this anymore. </p><p><em>Warning: </em>some violent images.</p>",over-100-years-ago-123-young-women-working-in-a-factory-never-came-home-it-changed-our-country-bw2-4b,5332b5f01fae79f09f0009c6,3599,62,35,False,False,,,201508, years ago young women working factory never came home changed country ,[women],"[""women""]",0
511,2015-02-23 18:40:26.002,2016-04-02 16:24:41.834,54eb74193138650019760000,,watch completely ignore family get lesson homeless,<p>How do we allow people to become invisible.</p>,watch-them-completely-ignore-their-family-and-get-a-lesson-about-being-homeless-mo2-7a,54e7c2a33234300028040000,3528,31,31,False,False,,,201508,watch completely ignore family get lesson homeless,"[watch, family]","[""watch"",""family""]",72.5
512,2015-02-23 21:47:45.670,2016-04-02 16:24:41.860,54eba0013866610026990000,,normal day family dressed homeless people prove point,<p>How do we allow people to become invisible.</p>,it-was-a-normal-day-until-their-family-dressed-as-homeless-people-to-prove-a-point-mo2-9e,54e7c2a6323430001a040000,3518,25,11,False,False,,,201508,normal day family dressed homeless people prove point,[family],"[""family""]",0
513,2015-02-25 18:07:37.557,2016-04-02 16:24:42.817,54ee088b3065310026520100,"They took away his dignity, but gave him something else. ",he s cop still got stopped frisked times wow ,"<p>He was upset when the police stopped him the first time. But by the 30<sup>th</sup> time, there was a really ironic reason why he was downright embarrassed. <span></span><br></p>",hes-a-cop-but-still-got-stopped-and-frisked-30-times-wow-cd2-3c,54edfcd033333300192e0000,3594,14,2,False,False,,,201508,he s cop still got stopped frisked times wow ,[he],"[""he""]",0
514,2015-02-25 18:41:48.777,2016-04-02 16:24:42.835,54ee174a3065310019600100,Where did all the seeds go?,thomas jefferson s fave apple wacky name where d go ,<p>Where did all the seeds go?</p>,thomas-jeffersons-fave-apple-had-a-very-wacky-name-so-whered-it-go-mk2-1a,54ee15c83065310026730100,3584,6,44,False,False,,,201508,thomas jefferson s fave apple wacky name where d go ,[d],"[""d""]",0
515,2015-02-25 18:43:07.581,2016-04-02 16:32:18.450,54ee174a3065310019600100,Where did all the seeds go?,nearly crops vanished last years heck go ,<p>Where did all the seeds go?</p>,nearly-75-of-our-crops-have-vanished-in-the-last-100-years-where-the-heck-did-they-go-mk2-1b,54ee15c83065310026730100,3612,9,100,True,False,,,201508,nearly crops vanished last years heck go ,"[crops, heck]","[""crops"",""heck""]",32.5
516,2015-02-24 14:59:39.105,2016-04-02 16:32:17.790,54ec8d73326439000c000000,"#promotedpost ""Old MacDonald"" is one of those classic childhood songs that helps kids learn their animals while also giving a hat tip to the importance of farming. But as it turns out, the old Mac has some outdated and downright sketchy practices when it comes to raising crops and animals. ",parents expected cute musical cows left jaws floor,"<p>""Old MacDonald"" is one of those classic childhood songs that helps kids learn their animals while also giving a hat tip to the importance of farming. But as it turns out, the old Mac has some outdated and downright sketchy practices when it comes to raising crops and animals. Check out this adorable middle school production that brings new meaning to ""out with the old and in with the new"". </p>",their-parents-expected-a-cute-musical-but-the-cows-left-their-jaws-on-the-floor-fr2-6e,54ebaa96313535000c0d0000,2543,28,17,False,False,Just wait til they get to the chickens. It's bad. ,,201508,parents expected cute musical cows left jaws floor,"[parents, cows]","[""parents"",""cows""]",48.5
517,2015-02-24 20:12:04.259,2016-04-02 16:24:42.402,54ebf506656261000c640300,Yeah ... we should fix this.,u s may rich here s one way countries make us look like cheapskates ,<p>Yeah ... we should fix this.</p>,the-u-s-may-be-rich-but-heres-one-way-other-countries-make-us-look-like-cheapskates-ma3-1c,54ebf032306633000c220000,1756,23,56,False,False,,,201508,u s may rich here s one way countries make us look like cheapskates ,"[countries, us]","[""countries"",""us""]",38.5
